year,site,observer,date,start_time,end_time,plot,stake,species,distance,count,comments
2015,barr,vpacheco,2015-06-04,1535,1545,brw3,c7,glgu,300,1,flying
2015,barr,vpacheco,2015-06-04,1535,1545,brw3,c7,glgu,150,1,flying
2015,barr,vpacheco,2015-06-04,1456,1506,brw3,g7,poja,150,1,flying
2015,barr,vpacheco,2015-06-04,1456,1506,brw3,g7,glgu,100,1,flying
2015,barr,vpacheco,2015-06-04,1419,1429,brw3,k7,none,NA,0,NA
2015,barr,blagasse,2015-06-10,1117,1127,brw3,c7,glgu,50,1,NA
2015,barr,blagasse,2015-06-10,1117,1127,brw3,c7,glgu,250,2,NA
2015,barr,blagasse,2015-06-10,1117,1127,brw3,c7,poja,25,2,NA
2015,barr,blagasse,2015-06-10,1117,1127,brw3,c7,poja,150,1,NA
2015,barr,blagasse,2015-06-10,1117,1127,brw3,c7,paja,100,1,NA
2015,barr,blagasse,2015-06-10,945,955,brw3,g7,poja,75,1,NA
2015,barr,blagasse,2015-06-10,945,955,brw3,g7,glgu,75,1,NA
2015,barr,blagasse,2015-06-10,945,955,brw3,g7,glgu,175,1,NA
2015,barr,blagasse,2015-06-10,945,955,brw3,g7,pefa,300,1,perched on a8
2015,barr,blagasse,2015-06-10,1312,1322,brw3,k7,poja,125,1,NA
2015,barr,blagasse,2015-06-17,1249,1259,brw3,c7,glgu,20,1,NA
2015,barr,blagasse,2015-06-17,1249,1259,brw3,c7,glgu,175,1,incubating?
2015,barr,blagasse,2015-06-17,1057,1107,brw3,g7,glgu,100,1,NA
2015,barr,blagasse,2015-06-17,1057,1107,brw3,g7,glgu,175,1,NA
2015,barr,blagasse,2015-06-17,1057,1107,brw3,g7,poja,300,1,NA
2015,barr,blagasse,2015-06-17,1057,1107,brw3,g7,glgu,100,1,NA
2015,barr,blagasse,2015-06-17,1001,1011,brw3,k7,none,NA,0,NA
2015,barr,blagasse,2015-06-24,1057,1107,brw3,c7,glgu,250,1,nesting
2015,barr,blagasse,2015-06-24,1057,1107,brw3,c7,poja,300,1,NA
2015,barr,blagasse,2015-06-24,927,937,brw3,g7,poja,250,1,NA
2015,barr,blagasse,2015-06-24,927,937,brw3,g7,glgu,250,1,nesting
2015,barr,blagasse,2015-06-24,851,901,brw3,k7,none,NA,0,NA
2015,barr,mliljesthrom,2015-07-02,923,933,brw3,c7,poja,200,1,flying
2015,barr,mliljesthrom,2015-07-02,803,813,brw3,g7,none,NA,0,NA
2015,barr,mliljesthrom,2015-07-02,711,721,brw3,k7,poja,100,1,flying
2015,barr,shoepfner,2015-07-09,1000,1010,brw3,c7,glgu,10,2,circling and calling around me
2015,barr,shoepfner,2015-07-09,1000,1010,brw3,c7,poja,20,1,flew by
2015,barr,shoepfner,2015-07-09,1024,1034,brw3,g7,poja,40,2,flying by
2015,barr,shoepfner,2015-07-09,1046,1056,brw3,k7,none,NA,0,NA
2015,barr,mliljesthrom,2015-07-16,711,721,brw3,c7,poja,150,3,flying by
2015,barr,mliljesthrom,2015-07-16,711,721,brw3,c7,poja,50,1,flying by
2015,barr,mliljesthrom,2015-07-16,711,721,brw3,c7,glgu,200,1,flying
2015,barr,mliljesthrom,2015-07-16,711,721,brw3,c7,glgu,0,1,divebombing on observer
2015,barr,mliljesthrom,2015-07-16,730,740,brw3,g7,none,NA,0,NA
2015,barr,mliljesthrom,2015-07-16,609,619,brw3,k7,poja,100,1,flying over
2015,barr,mliljesthrom,2015-07-23,753,803,brw3,c7,poja,100,1,flying low
2015,barr,mliljesthrom,2015-07-23,753,803,brw3,c7,glgu,200,1,flying
2015,barr,mliljesthrom,2015-07-23,753,803,brw3,c7,poja,200,2,flying
2015,barr,mliljesthrom,2015-07-23,708,718,brw3,g7,none,NA,0,NA
2015,barr,mliljesthrom,2015-07-23,645,655,brw3,k7,glgu,300,2,flying
2015,barr,mliljesthrom,2015-07-30,655,705,brw3,c7,poja,25,1,standing
2015,barr,mliljesthrom,2015-07-30,625,635,brw3,g7,poja,200,1,sitting
2015,barr,mliljesthrom,2015-07-30,555,605,brw3,k7,poja,100,1,flying by
2015,barr,vpacheco,2015-06-04,1331,1341,brw5,c7,poja,150,1,stand/flying all time
2015,barr,vpacheco,2015-06-04,1253,1303,brw5,g7,poja,200,1,flying
2015,barr,vpacheco,2015-06-04,1253,1303,brw5,g7,poja,150,1,stand up in tundra
2015,barr,vpacheco,2015-06-04,1205,1215,brw5,k7,unja,300,1,"(ja sp. = jaeger sp.), stand on tundra"
2015,barr,vpacheco,2015-06-04,1205,1215,brw5,k7,poja,300,1,flying
2015,barr,blagasse,2015-06-10,1503,1513,brw5,c7,glgu,50,1,NA
2015,barr,blagasse,2015-06-10,1622,1632,brw5,g7,glgu,30,1,NA
2015,barr,blagasse,2015-06-10,1622,1632,brw5,g7,glgu,150,1,NA
2015,barr,blagasse,2015-06-10,1701,1711,brw5,k7,poja,250,1,NA
2015,barr,blagasse,2015-06-17,1616,1626,brw5,c7,none,NA,0,NA
2015,barr,blagasse,2015-06-17,1750,1800,brw5,g7,glgu,100,1,NA
2015,barr,blagasse,2015-06-17,1810,1820,brw5,k7,paja,270,1,NA
2015,barr,blagasse,2015-06-24,1453,1503,brw5,c7,poja,250,1,NA
2015,barr,blagasse,2015-06-24,1453,1503,brw5,c7,poja,200,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,poja,150,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,glgu,20,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,glgu,300,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,poja,300,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,paja,250,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,glgu,150,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,glgu,100,1,NA
2015,barr,blagasse,2015-06-24,1633,1643,brw5,g7,glgu,300,2,NA
2015,barr,blagasse,2015-06-24,1727,1737,brw5,k7,poja,300,1,NA
2015,barr,blagasse,2015-06-24,1727,1737,brw5,k7,paja,50,1,NA
2015,barr,rlanctot,2015-07-02,1519,1529,brw5,c7,poja,300,1,flying by
2015,barr,rlanctot,2015-07-02,1519,1529,brw5,c7,poja,300,1,sitting
2015,barr,rlanctot,2015-07-02,1125,1135,brw5,g7,poja,50,1,dark phase
2015,barr,rlanctot,2015-07-02,1125,1135,brw5,g7,poja,100,1,light nesting pair north of plot 5
2015,barr,rlanctot,2015-07-02,1024,1034,brw5,k7,ltja,300,1,fly by
2015,barr,rlanctot,2015-07-02,1024,1034,brw5,k7,paja,300,2,"fly by, but one hunt at prey"
2015,barr,rlanctot,2015-07-02,1024,1034,brw5,k7,paja,200,1,fly by
2015,barr,mliljesthrom,2015-07-09,950,1000,brw5,c7,poja,50,2,flying by
2015,barr,mliljesthrom,2015-07-09,743,753,brw5,g7,poja,50,1,flying by
2015,barr,mliljesthrom,2015-07-09,634,644,brw5,k7,none,NA,0,lots of fog
2015,barr,ssaafeld/mliljesthrom,2015-07-16,900,910,brw5,c7,poja,100,1,passing by
2015,barr,ssaafeld/mliljesthrom,2015-07-16,1050,1100,brw5,g7,poja,200,1,flying low
2015,barr,ssaafeld/mliljesthrom,2015-07-16,1050,1100,brw5,g7,poja,100,1,flying low
2015,barr,ssaafeld/mliljesthrom,2015-07-16,1100,1110,brw5,k7,glgu,100,1,NA
2015,barr,mliljesthrom,2015-07-23,937,947,brw5,c7,poja,250,1,flying
2015,barr,mliljesthrom,2015-07-23,937,947,brw5,c7,poja,300,1,flying
2015,barr,mliljesthrom,2015-07-23,615,625,brw5,g7,glgu,25,2,flying by
2015,barr,mliljesthrom,2015-07-23,555,605,brw5,k7,poja,100,1,flying low
2015,barr,vpacheco/mliljesthrom,2015-07-30,727,737,brw5,c7,poja,150,1,flying by
2015,barr,vpacheco/mliljesthrom,2015-07-30,750,800,brw5,g7,poja,300,2,flying by
2015,barr,vpacheco/mliljesthrom,2015-07-30,824,834,brw5,k7,poja,300,1,flying and stop/stand
2015,barr,vpacheco/mliljesthrom,2015-07-30,824,834,brw5,k7,glgu,300,1,flying
2015,barr,blagasse,2015-06-04,1320,1330,brw8,c7,glgu,250,1,NA
2015,barr,blagasse,2015-06-04,1320,1330,brw8,c7,poja,150,2,NA
2015,barr,blagasse,2015-06-04,1254,1304,brw8,g7,glgu,50,3,NA
2015,barr,blagasse,2015-06-04,1254,1304,brw8,g7,glgu,90,2,NA
2015,barr,blagasse,2015-06-04,1254,1304,brw8,g7,glgu,200,1,NA
2015,barr,blagasse,2015-06-04,1254,1304,brw8,g7,glgu,75,3,NA
2015,barr,blagasse,2015-06-04,1142,1152,brw8,k7,glgu,100,1,NA
2015,barr,blagasse,2015-06-04,1142,1152,brw8,k7,poja,300,1,NA
2015,barr,blagasse,2015-06-04,1142,1152,brw8,k7,glgu,300,1,NA
2015,barr,blagasse,2015-06-04,1142,1152,brw8,k7,glgu,80,1,NA
2015,barr,mliljesthrom,2015-06-10,1455,1505,brw8,c7,poja,150,1,flying
2015,barr,mliljesthrom,2015-06-10,1455,1505,brw8,c7,glgu,200,2,flying
2015,barr,mliljesthrom,2015-06-10,1455,1505,brw8,c7,glgu,50,1,flying
2015,barr,mliljesthrom,2015-06-10,1403,1413,brw8,g7,paja,25,1,flying
2015,barr,mliljesthrom,2015-06-10,1403,1413,brw8,g7,poja,150,3,flying
2015,barr,mliljesthrom,2015-06-10,1403,1413,brw8,g7,glgu,50,1,flying
2015,barr,mliljesthrom,2015-06-10,1314,1324,brw8,k7,glgu,100,1,flying
2015,barr,mliljesthrom,2015-06-17,1535,1545,brw8,c7,glgu,300,2,flying
2015,barr,mliljesthrom,2015-06-17,1535,1545,brw8,c7,poja,100,1,flying
2015,barr,mliljesthrom,2015-06-17,1535,1545,brw8,c7,paja,200,2,"one sitting, the other flying above it"
2015,barr,mliljesthrom,2015-06-17,1405,1415,brw8,g7,glgu,50,1,flying
2015,barr,mliljesthrom,2015-06-17,1405,1415,brw8,g7,glgu,150,1,flying
2015,barr,mliljesthrom,2015-06-17,1256,1306,brw8,k7,glgu,150,1,flying
2015,barr,mliljesthrom,2015-06-17,1256,1306,brw8,k7,glgu,25,1,flying
2015,barr,mliljesthrom,2015-06-24,1318,1328,brw8,c7,glgu,100,1,NA
2015,barr,mliljesthrom,2015-06-24,1506,1516,brw8,g7,glgu,100,1,NA
2015,barr,mliljesthrom,2015-06-24,1506,1516,brw8,g7,unja,300,1,sitting
2015,barr,mliljesthrom,2015-06-24,1215,1225,brw8,k7,glgu,200,1,flying
2015,barr,mliljesthrom,2015-06-24,1215,1225,brw8,k7,poja,25,2,flying
2015,barr,wenglish,2015-07-02,1206,1216,brw8,c7,glgu,100,1,NA
2015,barr,wenglish,2015-07-02,1206,1216,brw8,c7,poja,50,1,flying low but fast back to possible nest north of 8
2015,barr,wenglish,2015-07-02,1206,1216,brw8,c7,poja,250,2,hunting
2015,barr,wenglish,2015-07-02,1206,1216,brw8,c7,glgu,300,2,NA
2015,barr,wenglish,2015-07-02,1403,1413,brw8,g7,poja,50,1,"sat on ground, took off and flew away"
2015,barr,wenglish,2015-07-02,1403,1413,brw8,g7,glgu,25,1,flew over
2015,barr,wenglish,2015-07-02,1403,1413,brw8,g7,poja,200,1,walked around on ground
2015,barr,wenglish,2015-07-02,1727,1737,brw8,k7,poja,300,1,hunting
2015,barr,wenglish,2015-07-09,1157,1207,brw8,c7,glgu,200,1,flying high over plot
2015,barr,wenglish,2015-07-09,1157,1207,brw8,c7,glgu,100,1,flying high over plot
2015,barr,wenglish,2015-07-09,1157,1207,brw8,c7,glgu,150,2,flying high over plot
2015,barr,wenglish,2015-07-09,1157,1207,brw8,c7,poja,300,1,hunting
2015,barr,wenglish,2015-07-09,1333,1343,brw8,g7,glgu,50,1,flying low
2015,barr,wenglish,2015-07-09,1333,1343,brw8,g7,glgu,100,1,flying low
2015,barr,wenglish,2015-07-09,1333,1343,brw8,g7,glgu,150,1,flying high
2015,barr,wenglish,2015-07-09,1333,1343,brw8,g7,glgu,100,1,flying low
2015,barr,wenglish,2015-07-09,1333,1343,brw8,g7,glgu,250,1,flying high
2015,barr,wenglish,2015-07-09,1546,1556,brw8,k7,glgu,100,2,"flying low, swooping to ground"
2015,barr,wenglish,2015-07-09,1546,1556,brw8,k7,glgu,250,1,soaring high
2015,barr,choulle,2015-07-16,939,950,brw8,c7,glgu,75,2,in flight
2015,barr,choulle,2015-07-16,939,950,brw8,c7,poja,100,2,on ground (likely parasitic??)
2015,barr,choulle,2015-07-16,939,950,brw8,c7,glgu,150,1,in flight
2015,barr,choulle,2015-07-16,1130,1140,brw8,g7,glgu,100,1,NA
2015,barr,choulle,2015-07-16,1130,1140,brw8,g7,poja,50,1,(likely parasitic??)
2015,barr,choulle,2015-07-16,1130,1140,brw8,g7,glgu,250,1,NA
2015,barr,choulle,2015-07-16,1215,1225,brw8,k7,poja,50,2,NA
2015,barr,choulle,2015-07-16,1215,1225,brw8,k7,glgu,100,2,NA
2015,barr,choulle,2015-07-16,1215,1225,brw8,k7,glgu,50,1,NA
2015,barr,vpacheco,2015-07-23,1041,1051,brw8,c7,poja,250,1,stand in ground
2015,barr,vpacheco,2015-07-23,1041,1051,brw8,c7,glgu,300,1,flying
2015,barr,vpacheco,2015-07-23,1041,1051,brw8,c7,glgu,200,1,flying close to the ground
2015,barr,vpacheco,2015-07-23,1041,1051,brw8,c7,poja,200,1,flying and stand at 200m
2015,barr,vpacheco,2015-07-23,1209,1219,brw8,g7,glgu,250,1,flying
2015,barr,vpacheco,2015-07-23,1129,1139,brw8,k7,glgu,150,1,flying
2015,barr,vpacheco,2015-07-23,1129,1139,brw8,k7,poja,100,1,flying close to ground
2015,barr,vpacheco,2015-07-23,1129,1139,brw8,k7,glgu,50,1,flying close to ground
2015,barr,choulle,2015-07-30,1032,1042,brw8,c7,glgu,200,2,flying
2015,barr,choulle,2015-07-30,1032,1042,brw8,c7,glgu,50,4,flying
2015,barr,choulle,2015-07-30,1032,1042,brw8,c7,glgu,400,21,sw of plot 8 gathering and calling
2015,barr,choulle,2015-07-30,1032,1042,brw8,c7,glgu,100,2,flying
2015,barr,choulle,2015-07-30,1032,1042,brw8,c7,paja,300,1,flying
2015,barr,choulle,2015-07-30,1132,1143,brw8,g7,glgu,250,26,NA
2015,barr,choulle,2015-07-30,1132,1143,brw8,g7,glgu,50,5,flying
2015,barr,choulle,2015-07-30,1213,1223,brw8,k7,glgu,50,1,flying
2015,barr,choulle,2015-07-30,1213,1223,brw8,k7,glgu,150,31,gathering and calling s-w plot 8
2016,barr,wegelhoff,2016-06-05,1813,1823,brw0,c7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-05,1720,1730,brw0,g7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-05,1612,1622,brw0,k7,poja,50,1,NA
2016,barr,wegelhoff,2016-06-12,1031,1041,brw0,c7,glgu,50,1,NA
2016,barr,wegelhoff,2016-06-12,1031,1041,brw0,c7,poja,150,1,NA
2016,barr,wegelhoff,2016-06-12,1147,1157,brw0,g7,glgu,100,2,NA
2016,barr,wegelhoff,2016-06-12,1301,1311,brw0,k7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-19,1421,1431,brw0,c7,cora,100,2,NA
2016,barr,wegelhoff,2016-06-19,1536,1546,brw0,g7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-19,1309,1319,brw0,k7,merl,200,1,NA
2016,barr,wegelhoff,2016-06-25,1158,1208,brw0,c7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-25,1041,1051,brw0,g7,paja,200,1,possibly same individual seen from k7
2016,barr,wegelhoff,2016-06-25,953,1003,brw0,k7,ltja,200,2,possibly a pair
2016,barr,wegelhoff,2016-06-25,953,1003,brw0,k7,paja,200,1,with ltja
2016,barr,wegelhoff,2016-06-25,953,1003,brw0,k7,glgu,20,1,NA
2016,barr,wegelhoff,2016-07-03,1241,1251,brw0,c7,poja,200,1,NA
2016,barr,wegelhoff,2016-07-03,1159,1209,brw0,g7,paja,150,1,NA
2016,barr,wegelhoff,2016-07-03,1111,1121,brw0,k7,none,NA,0,NA
2016,barr,elai,2016-07-08,1458,1508,brw0,c7,none,NA,0,NA
2016,barr,elai,2016-07-08,1306,1316,brw0,g7,paja,150,1,2 amgp yelling at it
2016,barr,elai,2016-07-08,1102,1112,brw0,k7,glgu,300,1,NA
2016,barr,wegelhoff,2016-07-16,1310,1320,brw0,c7,poja,50,1,NA
2016,barr,wegelhoff,2016-07-16,1220,1230,brw0,g7,glgu,10,2,pair
2016,barr,wegelhoff,2016-07-16,1130,1140,brw0,k7,glgu,100,1,mobbed by sesa
2016,barr,wegelhoff,2016-07-16,1130,1140,brw0,k7,paja,0,1,NA
2016,barr,wenglish,2016-07-22,1336,1346,brw0,c7,poja,150,1,NA
2016,barr,wenglish,2016-07-22,1336,1346,brw0,c7,poja,200,1,NA
2016,barr,wenglish,2016-07-22,1458,1508,brw0,g7,none,NA,0,NA
2016,barr,wenglish,2016-07-22,1416,1426,brw0,k7,paja,200,2,bathing in pomd
2016,barr,blagasse,2016-07-29,1209,1219,brw0,c7,poja,50,1,NA
2016,barr,blagasse,2016-07-29,1249,1259,brw0,g7,none,NA,0,NA
2016,barr,blagasse,2016-07-29,1329,1339,brw0,k7,poja,75,1,NA
2016,barr,blagasse,2016-07-29,1329,1339,brw0,k7,paja,175,1,NA
2016,barr,elai,2016-06-05,1447,1457,brw1,c7,glgu,20,1,NA
2016,barr,elai,2016-06-05,1447,1457,brw1,c7,glgu,170,1,NA
2016,barr,elai,2016-06-05,1751,1801,brw1,g7,glgu,200,1,NA
2016,barr,elai,2016-06-05,1617,1627,brw1,k7,glgu,50,1,NA
2016,barr,elai,2016-06-05,1617,1627,brw1,k7,glgu,200,1,NA
2016,barr,elai,2016-06-12,1503,1513,brw1,c7,glgu,150,1,NA
2016,barr,elai,2016-06-12,1503,1513,brw1,c7,glgu,120,1,NA
2016,barr,elai,2016-06-12,1611,1621,brw1,g7,paja,130,1,NA
2016,barr,elai,2016-06-12,1654,1704,brw1,k7,paja,100,1,caught a lemming
2016,barr,wegelhoff,2016-06-20,852,902,brw1,c7,cora,50,1,fly over
2016,barr,wegelhoff,2016-06-20,852,902,brw1,c7,poja,150,2,pair
2016,barr,wegelhoff,2016-06-20,921,931,brw1,g7,glgu,200,1,NA
2016,barr,wegelhoff,2016-06-20,921,931,brw1,g7,glgu,125,1,NA
2016,barr,wegelhoff,2016-06-20,921,931,brw1,g7,glgu,50,1,NA
2016,barr,wegelhoff,2016-06-20,1024,1034,brw1,k7,poja,50,2,pair
2016,barr,wegelhoff,2016-06-20,1024,1034,brw1,k7,poja,100,2,pair
2016,barr,elai,2016-06-25,1018,1028,brw1,c7,glgu,75,1,NA
2016,barr,elai,2016-06-25,1018,1028,brw1,c7,glgu,100,1,NA
2016,barr,elai,2016-06-25,1440,1450,brw1,g7,glgu,200,1,NA
2016,barr,elai,2016-06-25,1324,1334,brw1,k7,none,NA,0,NA
2016,barr,elai,2016-07-03,1338,1348,brw1,c7,none,NA,0,NA
2016,barr,elai,2016-07-03,1145,1155,brw1,g7,glgu,80,2,Seen at 250 meters from stake c7
2016,barr,elai,2016-07-03,1145,1155,brw1,g7,poja,150,1,NA
2016,barr,elai,2016-07-03,1145,1155,brw1,g7,paja,70,4,NA
2016,barr,elai,2016-07-03,1145,1155,brw1,g7,poja,100,1,NA
2016,barr,elai,2016-07-03,1019,1029,brw1,k7,poja,150,1,NA
2016,barr,shoepfner,2016-07-08,949,959,brw1,c7,glgu,200,3,NA
2016,barr,shoepfner,2016-07-08,949,959,brw1,c7,glgu,150,2,NA
2016,barr,shoepfner,2016-07-08,949,959,brw1,c7,poja,200,1,NA
2016,barr,shoepfner,2016-07-08,1047,1057,brw1,g7,glgu,200,2,NA
2016,barr,shoepfner,2016-07-08,1128,1138,brw1,k7,glgu,100,1,NA
2016,barr,shoepfner,2016-07-08,1128,1138,brw1,k7,poja,200,1,NA
2016,barr,shoepfner,2016-07-08,1128,1138,brw1,k7,poja,100,1,NA
2016,barr,elai,2016-07-16,1018,1028,brw1,c7,glgu,50,1,NA
2016,barr,elai,2016-07-16,1018,1028,brw1,c7,glgu,130,1,NA
2016,barr,elai,2016-07-16,1018,1028,brw1,c7,glgu,250,2,NA
2016,barr,elai,2016-07-16,1322,1332,brw1,g7,poja,100,2,NA
2016,barr,elai,2016-07-16,1322,1332,brw1,g7,glgu,250,1,NA
2016,barr,elai,2016-07-16,1322,1332,brw1,g7,poja,150,2,NA
2016,barr,elai,2016-07-16,1225,1235,brw1,k7,poja,250,1,NA
2016,barr,blagasse,2016-07-22,1244,1254,brw1,c7,glgu,100,2,NA
2016,barr,blagasse,2016-07-22,1244,1254,brw1,c7,poja,50,2,NA
2016,barr,blagasse,2016-07-22,1244,1254,brw1,c7,poja,150,3,NA
2016,barr,blagasse,2016-07-22,1244,1254,brw1,c7,glgu,50,1,NA
2016,barr,blagasse,2016-07-22,1113,1123,brw1,g7,poja,10,2,NA
2016,barr,blagasse,2016-07-22,1113,1123,brw1,g7,glgu,150,2,NA
2016,barr,blagasse,2016-07-22,1504,1514,brw1,k7,poja,75,2,NA
2016,barr,blagasse,2016-07-22,1504,1514,brw1,k7,glgu,150,1,NA
2016,barr,wenglish,2016-07-29,1108,1118,brw1,c7,glgu,75,1,NA
2016,barr,wenglish,2016-07-29,1108,1118,brw1,c7,glgu,100,1,NA
2016,barr,wenglish,2016-07-29,1149,1159,brw1,g7,none,NA,0,NA
2016,barr,wenglish,2016-07-29,1229,1239,brw1,k7,poja,25,2,NA
2016,barr,wenglish,2016-07-29,1229,1239,brw1,k7,poja,200,2,"seen at same time as other pair of poja, different individuals"
2016,barr,elai,2016-06-05,1311,1321,brw2,c7,none,NA,0,NA
2016,barr,elai,2016-06-05,1017,1027,brw2,g7,poja,150,1,NA
2016,barr,elai,2016-06-05,1209,1219,brw2,k7,none,NA,0,NA
2016,barr,elai,2016-06-12,957,1007,brw2,c7,none,NA,0,NA
2016,barr,elai,2016-06-12,1250,1300,brw2,g7,paja,100,2,NA
2016,barr,elai,2016-06-12,1855,1905,brw2,k7,glgu,100,1,NA
2016,barr,wegelhoff,2016-06-20,1142,1152,brw2,c7,glgu,100,1,NA
2016,barr,wegelhoff,2016-06-20,1231,1241,brw2,g7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-20,1436,1446,brw2,k7,pefa,150,1,NA
2016,barr,wegelhoff,2016-06-20,1436,1446,brw2,k7,glgu,100,2,nesting nearby
2016,barr,wegelhoff,2016-06-20,1436,1446,brw2,k7,cora,50,1,NA
2016,barr,wegelhoff,2016-06-25,1534,1544,brw2,c7,none,NA,0,NA
2016,barr,wegelhoff,2016-06-25,1731,1741,brw2,g7,poja,200,1,NA
2016,barr,wegelhoff,2016-06-25,1858,1908,brw2,k7,none,NA,0,NA
2016,barr,shoepfner,2016-07-03,1040,1050,brw2,c7,none,NA,0,very foggy
2016,barr,shoepfner,2016-07-03,952,1002,brw2,g7,none,NA,0,very foggy
2016,barr,shoepfner,2016-07-03,1148,1158,brw2,k7,glgu,200,1,NA
2016,barr,norchard,2016-07-08,1435,1445,brw2,c7,paja,200,1,NA
2016,barr,norchard,2016-07-08,1435,1445,brw2,c7,glgu,200,1,NA
2016,barr,norchard,2016-07-08,1600,1610,brw2,g7,paja,50,1,NA
2016,barr,norchard,2016-07-08,1653,1703,brw2,k7,glgu,50,2,pair-defending territory
2016,barr,norchard,2016-07-08,1653,1703,brw2,k7,glgu,150,1,NA
2016,barr,elai,2016-07-16,1604,1614,brw2,c7,poja,200,1,NA
2016,barr,elai,2016-07-16,1604,1614,brw2,c7,glgu,250,1,NA
2016,barr,elai,2016-07-16,1604,1614,brw2,c7,glgu,75,1,NA
2016,barr,elai,2016-07-16,1645,1655,brw2,g7,paja,300,1,NA
2016,barr,elai,2016-07-16,1645,1655,brw2,g7,glgu,300,1,NA
2016,barr,elai,2016-07-16,1645,1655,brw2,g7,poja,150,1,NA
2016,barr,elai,2016-07-16,1645,1655,brw2,g7,glgu,250,1,NA
2016,barr,elai,2016-07-16,1726,1736,brw2,k7,glgu,200,1,nesting SE off PLOT 2
2016,barr,elai,2016-07-16,1726,1736,brw2,k7,glgu,150,1,likely the same one at g7
2016,barr,elai,2016-07-16,1726,1736,brw2,k7,poja,250,2,1 likely the same one at g7
2016,barr,elai,2016-07-16,1726,1736,brw2,k7,paja,250,2,1 likely the same one at g7
2016,barr,blagasse,2016-07-22,1730,1740,brw2,c7,glgu,200,1,NA
2016,barr,blagasse,2016-07-22,1730,1740,brw2,c7,glgu,150,1,NA
2016,barr,blagasse,2016-07-22,1815,1825,brw2,g7,glgu,50,1,NA
2016,barr,blagasse,2016-07-22,1815,1825,brw2,g7,paja,50,1,NA
2016,barr,blagasse,2016-07-22,1855,1905,brw2,k7,glgu,100,1,3 fluffy chicks south of plot
2016,barr,wenglish,2016-07-29,1251,1301,brw2,c7,glgu,25,3,alarm calling
2016,barr,wenglish,2016-07-29,1051,1101,brw2,g7,glgu,15,1,following and alarm calling; chick nearby?
2016,barr,wenglish,2016-07-29,1051,1101,brw2,g7,glgu,200,1,NA
2016,barr,wenglish,2016-07-29,1051,1101,brw2,g7,paja,150,2,NA
2016,barr,wenglish,2016-07-29,1331,1341,brw2,k7,glgu,200,1,NA
2016,barr,shoepfner,2016-06-05,1438,1448,brw3,c7,poja,150,1,NA
2016,barr,shoepfner,2016-06-05,1621,1631,brw3,g7,arte,100,1,NA
2016,barr,shoepfner,2016-06-05,1342,1352,brw3,k7,none,NA,0,NA
2016,barr,shoepfner,2016-06-12,1318,1328,brw3,c7,paja,150,1,NA
2016,barr,shoepfner,2016-06-12,1507,1517,brw3,g7,none,NA,0,NA
2016,barr,shoepfner,2016-06-12,1617,1627,brw3,k7,paja,100,2,NA
2016,barr,elai,2016-06-20,1121,1131,brw3,c7,paja,100,1,NA
2016,barr,elai,2016-06-20,917,927,brw3,g7,none,NA,0,NA
2016,barr,elai,2016-06-20,1308,1318,brw3,k7,poja,200,1,NA
2016,barr,elai,2016-06-20,1308,1318,brw3,k7,poja,150,2,NA
2016,barr,shoepfner,2016-06-24,1030,1040,brw3,c7,paja,100,4,NA
2016,barr,shoepfner,2016-06-24,1142,1152,brw3,g7,none,NA,0,NA
2016,barr,shoepfner,2016-06-24,1305,1315,brw3,k7,poja,200,1,NA
2016,barr,norchard,2016-07-03,1135,1145,brw3,c7,poja,30,1,hunting over plot
2016,barr,norchard,2016-07-03,1215,1225,brw3,g7,poja,20,1,presume same as bird as c7
2016,barr,norchard,2016-07-03,1215,1225,brw3,g7,glgu,150,1,NA
2016,barr,norchard,2016-07-03,1215,1225,brw3,g7,paja,150,1,dark phase bird
2016,barr,norchard,2016-07-03,1257,1307,brw3,k7,glgu,50,1,NA
2016,barr,dmeliopoulos,2016-07-08,2047,2057,brw3,c7,none,NA,0,NA
2016,barr,dmeliopoulos,2016-07-08,2002,2012,brw3,g7,paja,30,1,NA
2016,barr,dmeliopoulos,2016-07-08,2002,2012,brw3,g7,glgu,190,1,NA
2016,barr,dmeliopoulos,2016-07-08,1908,1918,brw3,k7,paja,50,1,NA
2016,barr,dmeliopoulos,2016-07-08,1908,1918,brw3,k7,glgu,200,1,NA
2016,barr,dmeliopoulos,2016-07-08,1908,1918,brw3,k7,paja,80,1,NA
2016,barr,elai,2016-07-15,1447,1457,brw3,c7,glgu,250,1,NA
2016,barr,elai,2016-07-15,1447,1457,brw3,c7,poja,150,1,NA
2016,barr,elai,2016-07-15,1447,1457,brw3,c7,poja,75,2,dark morph
